Time,EulerAngle1,EulerAngle2,EulerAngle3
29.53,-137.0591465110273,-34.2644269755145,76.17429555735241
29.54,-136.21608394757544,-34.68098327427163,75.69710183167159
29.55,-135.36455672520088,-35.09167671641329,75.21006164270062
29.560000000000002,-134.50447282581172,-35.49635724427199,74.71311969671281
29.57,-133.63574688423765,-35.894872790669424,74.20622692256296
29.580000000000002,-132.75830073762347,-36.28706937333689,73.68934103514043
29.59,-131.8720639624413,-36.67279118975562,73.1624270832545
29.6,-130.9769744292047,-37.051880725610246,72.62545801634792
29.61,-130.0729788927659,-37.42417888495011,72.078415288111
29.62,-129.1600335836101,-37.789525129817235,71.52128945983696
29.63,-128.2381048082554,-38.14775763395987,70.95408081267622
29.64,-127.30716955601281,-38.49871345106043,70.37679996605537
29.650000000000002,-126.3672161090436,-38.84222869784017,69.78946849920095
29.66,-125.41824465228868,-39.17813875234218,69.1921195723526
29.67,-124.4602678795103,-39.50627846761223,68.58479854391094
29.68,-123.49331159134356,-39.82648240090743,67.96756357942333
29.69,-122.5174152809083,-40.138585058467605,67.34048624796712
29.7,-121.53263270223167,-40.44242115576702,66.7036521011836
29.71,-120.53903241641119,-40.737825893049944,66.05716122990188
29.72,-119.53669831020015,-41.024635245814984,65.40112879303717
29.73,-118.5257300814411,-41.30268626977899,64.73568551319906
29.740000000000002,-117.50624368560752,-41.57181741969505,64.06097813327126
29.75,-116.47837173755514,-41.83186888124679,63.37716982807405
29.76,-115.44226386252342,-42.08268291507473,62.684440565153146
29.77,-114.39808699041863,-42.32410421182195,61.982987408731766
29.78,-113.34602558746836,-42.55598025691903,61.27302476092336
29.79,-112.28628181950897,-42.77816170365246,60.554784534468475
29.8,-111.21907564138522,-42.990502752897136,59.828516251483855
29.810000000000002,-110.14464480931441,-43.19286153857891,59.0944870647496
29.82,-109.06324483326839,-43.385100526143084,58.35298171473431
29.830000000000002,-107.9751487750298,-43.56708688374578,57.604302342834345
29.84,-106.88064700084787,-43.73869287176585,56.8487682525256
29.85,-105.78004684193684,-43.899796229552656,56.086715577510475
29.86,-104.67367215047372,-44.05028055265668,55.31849684651787
29.87,-103.5618627578935,-44.190035661439765,54.54448045033466
29.88,-102.44497383528615,-44.31895795852168,53.76505001087461
29.89,-101.32337515669614,-44.43695077250591,52.98060365309334
29.900000000000002,-100.19745026721208,-44.54392468543697,52.19155318163883
29.91,-99.06759555880383,-44.63979784148896,51.398323165201965
29.92,-97.93421925797571,-44.72449623445909,50.60134993263925
29.93,-96.79774033039304,-44.797953971749834,49.80108048602881
29.94,-95.65858730868139,-44.86011351266609,48.99797133686605
29.95,-94.51719705062267,-44.91092587902357,48.19248727262424
29.96,-93.37401343587796,-44.95035083627022,47.38510006181848
29.97,-92.22948601023054,-44.97835704354879,46.576287106566674
29.98,-91.08406858704423,-44.9949221713849,45.7665300523512
29.990000000000002,-89.9382178162564,-45.000032985957084,44.956313365301426
30.0,-88.79239173166579,-44.993685399197524,44.14612288776436
30.01,-87.6470482875966,-44.975884484273884,43.33644438324834
30.02,-86.50264389617435,-44.94664445631324,42.527762081978196
30.03,-85.35963197642545,-44.905988618540896,41.72055723828155
30.04,-84.21846152626577,-44.85394927431671,40.91530671087172
30.05,-83.07957573517926,-44.79056760951215,40.11248158146642
30.060000000000002,-81.94341065278587,-44.71589354889633,39.312545824940344
30.07,-80.81039384364253,-44.62998554690737,38.515954988372876
30.080000000000002,-79.68094317201428,-44.532910383942045,37.723154978044484
30.09,-78.55546564080106,-44.424742926788355,36.93458090572434
30.1,-77.43435630484319,-44.30556586197309,36.1506560104103
30.11,-76.31799726786936,-44.175469405843224,35.37179066375136
30.12,-75.20675676811081,-44.03455099370925,34.59838146418491
30.13,-74.10098835654175,-43.882914950487226,33.830810423749384
30.14,-73.00103017058127,-43.72067214534619,33.06944425041614
30.150000000000002,-71.90720430502896,-43.54793963291104,32.314633727713534
30.16,-70.81981628092441,-43.36484028357849,31.566713192341286
30.17,-69.73915461202104,-43.171502405484006,30.82600010946849
30.18,-68.66549046760953,-42.9680593606107,30.092794744454988
30.19,-67.5990774295315,-42.754649177454944,29.367379928843626
30.2,-66.54015134044516,-42.53141416257068,28.65002091768706
30.21,-65.48893023967089,-42.29850051319501,27.940965334545155
30.22,-64.44561438235269,-42.05605793302832,27.240443199890617
30.23,-63.41038633712953,-41.80423925309211,26.548667038125462
30.240000000000002,-62.38341115711316,-41.54320005943495,25.865832058006394
30.25,-61.36483661862384,-41.27309832928865,25.192116400938946
30.26,-60.35479352191744,-40.99409407711003,24.527681451377568
30.27,-59.35339604799352,-40.70634901177317,23.87267220342587
30.28,-58.360742165501414,-40.410026206003245,23.22721767766241
30.29,-57.37691414448259,-40.105289791530346,22.591431425649034
30.3,-56.40197882938576,-39.792304634369856,21.965411870360875
30.310000000000002,-55.43598847965981,-39.471236061077256,21.349243078964882
30.32,-54.47898108448028,-39.14224957227508,20.742995146380405
30.330000000000002,-53.53098100280654,-38.805510590430764,20.146724827480867
30.34,-52.591999550562036,-38.46118421674762,19.560476135065286
30.35,-51.66203559974961,-38.109435003616774,18.984280949932405
30.36,-50.74107618510676,-37.750426742590946,18.418159638665035
30.37,-49.829097114221156,-37.38432226773463,17.86212167505497
30.38,-48.926063577390444,-37.011283274125105,17.316166261455603
30.39,-48.0319307538365,-36.63147015119389,16.780282946682814
30.400000000000002,-47.14664441124763,-36.2450418305396,16.25445223744061
30.41,-46.270141495941594,-35.85215564777886,15.738646200574571
30.42,-45.4023507112805,-35.45296721795926,15.232829053789878
30.43,-44.543193082282755,-35.047630324020396,14.736957742785105
30.44,-43.69258250466571,-34.63629681775326,14.250982503045703
30.45,-42.85042627685137,-34.21911653269397,13.774847404833453
30.46,-42.01662561371357,-33.796237208363195,13.308490880161429
30.47,-41.19107614110815,-33.3678044252623,12.851846230800106
30.48,-40.373668370435475,-32.93396155002422,12.404842116575585
30.490000000000002,-39.56428815270878,-32.49484969012761,11.96740302343759
30.5,-38.76281711177298,-32.05060765757996,11.539449710953187
30.51,-37.96913305649684,-31.601371940989985,11.120899639056159
30.52,-37.18311037204071,-31.14727668555943,10.71166737408207
30.53,-36.40462040063619,-30.688453688271323,10.311664978149249
30.54,-35.63353177895369,-30.22503238284346,9.920802369243416
30.55,-34.869710762835375,-29.757139836508518,9.538987664446946
30.560000000000002,-34.11302154227371,-29.284900760299063,9.166127507385697
30.57,-33.3633265309065,-28.808437520129388,8.80212737414523
30.580000000000002,-32.620486636519,-28.327870152669814,8.446891860537777
30.59,-31.884361513142377,-27.843316385585688,8.10032495131793
30.6,-31.15480979536862,-27.35489166173101,7.762330271979608
30.61,-30.431689315545306,-26.862709166918993,7.432811323803478
30.62,-29.714857304518674,-26.36687986090383,7.111671702837333
30.63,-29.004170576623764,-25.86751251124155,6.798815303513797
30.64,-28.29948569961103,-25.364713729708686,6.494146507609381
30.650000000000002,-27.60065915021681,-24.85858801098995,6.197570359258025
30.66,-26.907547456067128,-24.34923777335687,5.908992726722585
30.67,-26.220007324605866,-23.836763401085594,5.628320451624265
30.68,-25.537895759726723,-23.321263288381253,5.355461486318612
30.69,-24.861070166792338,-22.802833884609843,5.090325020098074
30.7,-24.189388447842802,-22.281569741588548,4.832821595260785
30.71,-23.522709083735087,-21.757563559595233,4.5828632123667346
30.72,-22.860891207758193,-21.23090623508318,4.340363426675027
30.73,-22.20379467093466,-20.70168690969616,4.105237436187329
30.740000000000002,-21.55128009813356,-20.169993019268517,3.87740216139288
30.75,-20.90320893611347,-19.63591034315297,3.6567763174644
30.76,-20.25944349401338,-19.0995230537662,3.4432804794325884
30.77,-19.619846976786352,-18.560913766254217,3.2368371408430607
30.78,-18.98428351203876,-18.020163588183433,3.0373707663731295
30.79,-18.35261817072743,-17.47735216918432,2.8448078388666618
30.8,-17.724716982129607,-16.932557750471798,2.6590769012172912
30.810000000000002,-17.10044694349249,-16.38585721418737,2.480108593512081
30.82,-16.47967602473406,-15.837326132505343,2.3078356858215145
30.830000000000002,-15.862273168553958,-15.287038816459683,2.142193107002556
30.84,-15.248108286291894,-14.735068364455138,1.9831179698603152
30.85,-14.637052249843933,-14.181486710425704,1.8305495929915416
30.86,-14.028976880346711,-13.626364671995505,1.684429519708276
30.87,-13.423754944924577,-13.069772008857324,1.5447015366850354
30.88,-12.82126012266912,-12.511777455325685,1.4113116837984843
30.89,-12.221366982630773,-11.952448765868304,1.2842082655210283
30.900000000000002,-11.623950965152934,-11.391852765825885,1.1633418615346076
30.91,-11.028888355801742,-10.830055397132513,1.0486653344274313
30.92,-10.436056257079077,-10.267121763604434,0.9401338358389512
30.93,-9.845332558106591,-9.703116175802656,0.8377048112424793
30.94,-9.256595902449106,-9.138102195471202,0.7413380035399
30.95,-8.669725654245344,-8.57214267956621,0.6509954556320148
30.96,-8.084601862790135,-8.005299823881238,0.5666415121133822
30.970000000000002,-7.5011052257148405,-7.437635206288607,0.48824282023091
30.98,-6.919117050891898,-6.8692098296076365,0.41576833023238047
30.990000000000002,-6.3385192171876135,-6.300084164119103,0.34918929522159314
31.0,-5.759194134179399,-5.73031818974714,0.2884792706264901
31.01,-5.181024700938876,-5.1599714379238835,0.2336141133761015
31.02,-4.603894263987139,-4.5891030331649345,0.18457198087422194
31.03,-4.027686575102221,-4.017771734960504,0.14133332988949104
31.04,-3.4522857598716956,-3.446035990759594,0.1038809160461637
31.05,-2.877576256880373,-2.873953960162361,0.07219979113363918
31.060000000000002,-2.3034427737138627,-2.3015835559810784,0.046277302201810575
31.07,-1.7297702464692999,-1.7289824890681067,0.026103090851631167
31.080000000000002,-1.1564437945750756,-1.156208308690374,0.011669092314773196
31.09,-0.5833486753460011,-0.5833184427918408,0.002969534706907364
31.1,-0.01037023833608735,-0.010370238166227726,9.384787642123846e-07
31.11,0.562606120438997,0.5625789994259751,0.002762116082498318
31.12,1.1356950043517007,1.135471965174922,0.011254171863772514
31.13,1.70901106201398,1.708251315138799,0.02548050218331478
31.14,2.2826690330727866,2.280859626139793,0.04544679576491822
31.150000000000002,2.8567837938788005,2.8532393556044915,0.07116103425994212
31.16,3.4314704029679612,3.425332801326147,0.10263349301170487
31.17,4.006844146286694,3.9970820611193667,0.13987674199614233
31.18,4.583020582089657,4.568428992338139,0.18290564690789693
31.19,5.160115585443367,5.13931517123565,0.23173737035428324
31.2,5.738245391252683,5.709681851146269,0.2863913730134106
31.21,6.3175266229992495,6.279469906976041,0.34688941326963063
31.220000000000002,6.898076357398306,6.848619815539469,0.41325555023417443
31.23,7.4800121642602635,7.417071611747009,0.4855161448507191
31.240000000000002,8.063452143045069,7.984764842111651,0.5636998603339911
31.25,8.648514963164898,8.551638522560935,0.6478376627326446
31.26,9.235319903263228,9.117631095923299,0.7379628211089438
31.27,9.823986889350076,9.682680389063314,0.8341109072289666
31.28,10.414636531678365,10.246723569654785,0.9363197946487511
31.29,11.007390160224235,10.809697102569414,1.0446296570691531
31.3,11.60236985863812,11.371536705873662,1.1590829658231456
31.310000000000002,12.199698496510107,11.932177306415886,1.2797244863453037
31.32,12.799499759793838,12.49155299499949,1.4066012734629436
31.330000000000002,13.401898179214315,13.049596981133405,1.5397626653341259
31.34,14.007019156472449,13.606241547354191,1.6792602758439577
31.35,14.614988988053387,14.161418003124128,1.825147985257949
31.36,15.22593488641969,14.715056638302103,1.9774819289135532
31.37,15.839984996930626,15.267086674903963,2.136320483355225
31.38,16.457268397182926,15.81743620554654,2.3017242461761587
31.39,17.07791513377075,16.366032168344198,2.473756023329897
31.400000000000002,17.702056226493184,16.912800294944486,2.652480806659599
31.41,18.329823668228688,17.457665058011102,2.8379657478019835
31.42,18.96135042498818,18.000549622400612,3.030280129540307
31.43,19.59677043139466,18.541375796060567,3.2294953331841105
31.44,20.23621858123989,19.080063980699073,3.4356848016126897
31.45,20.87983071273476,19.6165331222724,3.6489239975937378
31.46,21.527743588062073,20.150700661357348,3.8692903569708696
31.470000000000002,22.180094866803923,20.682482483471876,4.096863236286436
31.48,22.83702307280536,21.211792869427516,4.331723854387022
31.490000000000002,23.498667554004893,21.738544445800507,4.573955227532959
31.5,24.16516843473871,22.262648135619365,4.8236420975093655
31.51,24.83666656000996,22.78401310938491,5.080870852215488
31.52,25.513303431177874,23.30254673654041,5.345729438180813
31.53,26.19522113251339,23.81815453753463,5.618307264438764
31.54,26.882562252325265,24.330740139894544,5.898695098831727
31.55,27.575469742361257,24.840205196276887,6.18698493429074
31.560000000000002,28.274086890804533,25.346449398771796,6.483269892866577
31.57,28.978557165147127,25.849370403257293,6.78764407323994
31.580000000000002,29.68902408883905,26.348863790859657,7.100202403897183
31.59,30.405631099883966,26.84482302721199,7.4210404818392774
31.6,31.128521395807137,27.33713942370254,7.750254398080834
31.61,31.85783776429257,27.82570210097999,8.08794054923012
31.62,32.59372239879867,28.31039795501486,8.434195434444765
31.63,33.33631669844716,28.79111162602629,8.789115437052015
31.64,34.0857610515032,29.2677254706164,9.152796590137097
31.650000000000002,34.84219460176202,29.740119537466345,9.525334325409457
31.66,35.60575499719296,30.208171546980214,9.906823204684327
31.67,36.376578120211654,30.67175687528024,10.297356633342334
31.68,37.1547977989893,31.13074854297981,10.69702655516782
31.69,37.940545499266165,31.585017209189253,11.105923128020404
31.7,38.733949996180975,32.03443117122289,11.524134379846343
31.71,39.53513702218502,32.4788563684058,11.951745842837852
31.720000000000002,40.344228874594016,32.91815638126376,12.388840157072906
